,url,Position,Company,Location,Job_Description
786,https://www.glassdoor.co.in/partner/jobListing.htm?pos=113&ao=134080&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_d3403391&cb=1585919717719&jobListingId=3518023751,Apps Systems Engineer 4,Wells Fargo, – Hyderabad,"About Enterprise Global Services: Enterprise Global Services (EGS) enables global talent capabilities for Wells Fargo Bank NA., by supporting over half of Wells Fargo's business lines and staff functions across Technology, Business Services, Risk Services and Knowledge Services. EGS operates in Hyderabad, Bengaluru and Chennai in India and in Manila, Philippines. Learn more about EGS at our International Careers website . Department Overview: Wholesale Technologies supports various applications for the Wholesale line of businesses. The teams are spread across various locations including EGS. Team member will be working from any of the EGS India work locations. The technology team has various applications based on BPM, DWH, Java Stack, Microsoft, Etc. About the Role: Design, develop, implement and maintain IBM BPM based business critical process flows that has several upstream and downstream interfaces with engineering mindset. Provide technical solutions by working with onsite and offshore teams. Strives for excellence and demonstrates continuous improvement culture. Responsibilities: Successful candidate for this position should be working on Business Process Management development and design utilizing IBM BPM tool sets (Integration Developer and Process Designer). The candidate should have documented experience with IBMs BPM tools version 8.5 or more is preferred. This position acts as an expert technical resource in the development, testing, and implementation of business processes utilizing IBM BPM This person will perform a variety of duties on a day to day basis including development, security, code, and peer reviews, escalated production and defect support and troubleshooting, application maintenance, monitoring and/or balancing and security remediation activities and other activities as required. Assures quality, security and compliance requirements are met for supported area and oversees updating and testing of the business continuation plan. Essential Qualifications: 7 Years of Total IT Experience 5+ years of IBM BPM experience and Experience with Business Process Model and Notation (BPMN). Proven expertise in IBM BPM Advanced /WPS (v8.5 +). Experience in creating BPEL flows, both micro and long running processes. Experience in developing SCA Components using IID, BPEL, Mediation, and Integration of application using SCA, REST and SOAP/HTTP web services. Working Knowledge of XPath, XSLT and BO maps. Knowledge on MQ , Queue configuration Demonstrated Administration skills such as Configuration, Deployment of Business Integration Modules, Good Debugging skills on WebSphere Process Server Application issues. Having Good Knowledge of BPD Design Perspective. Exposure to Java /J2EE, Hibernate. Knowledge on developing complex coaches, and customized coach views. Strong interpersonal as well as verbal/written communication skills Must possess strong analytical and problem solving skills. Desired Qualifications: Prior experience with tools like Jenkins, GitHub, uDeploy, and BMC remedy is an added advantage. Financial industry experience 45774"
787,https://www.glassdoor.co.in/partner/jobListing.htm?pos=130&ao=135240&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_5637704b&cb=1585919717733&jobListingId=3485478595,Senior System Engineer (Linux + DevOps),Cerner, – Bengaluru,"Job Description


Cerner is growing and is in search of a Senior System Engineer. As a Senior System Engineer, you are responsible for administration, maintenance, security and development of technologies with Kubernetes and AWS on RHEL/OEL/Centos Linux systems along with automation via Shell and Ruby programming and the overall monitoring via Prometheus/Grafana.

Qualifications


Basic Qualifications:

• Bachelor's or Master’s Degree in Computer Science, Computer Engineering or related field, or equivalent work experience
• At least 1 year of experience working on technologies like Kubernetes(K8), Terraform, AWS & Chef on RHEL/OEL/CENTOS Linux

Preferred Qualifications:

• At least 1 year of experience with at least one scripting language like Ruby or Shell
• At least 1 year of experience with an open-source configuration management automation platform like Chef

Expectations:

• Willing to work on 12/7 day time on-call once a week per month"
788,https://www.glassdoor.co.in/partner/jobListing.htm?pos=116&ao=134080&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_e8e38b21&cb=1585919717721&jobListingId=3546131765,Apsp Systems Engineer 4,Wells Fargo, – Hyderabad,"About Enterprise Global Services Enterprise Global Services (EGS) enables global talent capabilities for Wells Fargo Bank NA., by supporting over half of Wells Fargo's business lines and staff functions across Technology, Business Services, Risk Services and Knowledge Services. EGS operates in Hyderabad, Bengaluru and Chennai in India and in Manila, Philippines. Learn more about EGS at our International Careers website . Department Overview The Chief Technology Officer (CTO) group is responsible for Agile, Architecture, Services, Product Development and Cloud, Engineering, and Tools, Site Reliability, as well as training and processes to enable the Wells Fargo Technology organization and the company to achieve this transformation. About the Role A developer role who is responsible for development, enhancements and support of enterprise level applications. An independent contributor role Expected to directly work with US Teams, seek feedback and provide updates promptly. Responsibilities Develop, test, enhance, implement new/change existing features/functionalities using MSBI (SSRS,SSIS) Performance tuning of the SSIS Jobs, SSRS reports and SQL Stored Procedures Perform Coding, functional, integration and unit/performance testing Develop Technical Unit Test plans Communicating with various partners (Wells Fargo US/Wells Fargo EGS) Ready to perform production support in future (L3/L2). Essential Qualifications: To have 6-8 years of experience in development of SSIS, SSRS and tableau using MS SQL, MSBI Strong in MS SQL, queries, Stored procedures, functions and performance tuning Autosys Job Creation (JIL Files) Strong problem solving and analytical skills Good communication skills, both written and oral Experience in on-shore/off-shore development, working with agile methodologies and testing arrangements Working experience of build/deployment expertise in the following build/deployment tools Git, GitHub, TFS 48094"
789,https://www.glassdoor.co.in/partner/jobListing.htm?pos=114&ao=133647&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_5a6808a4&cb=1585919717720&jobListingId=3545698722,Sr Systems Engineer,Bank of America, – Gurgaon,"Job Description:

Overview (Bank of America overview, BA Continuum India overview, Business Overview)

Bank of America is one of the world’s leading financial institutions, serving individual consumers, small and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services.We are committed to attracting and retaining top talent across the globe to ensure our continued success. Along with taking care of our customers, we want to be the best place for people to work and aim at creating a work environment where all employees have the opportunity to achieve their goals.

We are a part of the Global Business Services which delivers technology and operations capabilities to Bank of America lines of business (LOB) and enterprise functions.

Our employees help our customers and clients at every stage of their financial lives, helping them connect to what matters most. This purpose defines and unites us. Every day, we are focused on delivering value, convenience, expertise and innovation for individuals, businesses and institutional investors we serve worldwide.

**BA Continuum is a nonbank subsidiary of Bank of America, part of Global Business Services in the bank.

Process Overview*
Technology Infrastructure (TI), part of the Global Technology & Operations organization, consists of more than 6,600 employees worldwide. With a presence in more than 35 countries, TI designs, builds and operates end-to-end technology infrastructure solutions and manages critical systems and platforms across the bank. TI delivers industry-leading infrastructure products and services to the company’s employees, customers and clients around the world

Job Description

The candidate will be responsible for the Deployment of applications and patches on Legacy GWIM ML BAND devices, remediate failures and send status/deployment reports. He/She must display excellent communication skills with interpersonal and organization abilities. A candidate for this position must be flexible to work in a varied, fast paced environment.

Responsibilities
Schedule and monitor the software distributions in Bank of America environment (Legacy GWIM desktops) using the Microsoft SCCM, CA Unicenter tool & TEM(BigFix)
Incident Management using BMC Remedy.
Work on the Change request tasks in BMC Remedy.
Analysis and remediation of failure to ensure maximum success rate.
Coordinating with the Line of Business for smooth functioning of application role out and new releases
Regular and frequent communication through chat, e-mail or phone with the global team is required to update the status and seeking additional information/clarification.
Look for Innovation and automation opportunities in the existing procedures and also develop new methodologies.
Focus on Customer/Clients- Demonstrates sense of urgency for meeting SLAs. Earns business partner trustworthiness through Customer Service attitude, efficiency & accuracy
Ability to take ownership of the assignments to ensure seamless service delivery.
Requirements

Education: B.E. / B. Tech/M.E. /M. Tech/B.Sc./M.Sc./BCA/MCA (prefer IT/CS specialization)

Certifications, If Any: ITIL V3 Foundations certification.

Experience range: 2-4yrs

Mandatory Skills:
Minimum 3 years of hands on experience and good understanding of Microsoft SCCM & TEM deployment toolsets
Incident Management skills.
Excellent understanding of BMC Remedy toolset.
Should be able to understand and remediate deployment failures.
Excellent understanding of Windows OS and MS Office toolset.
Logging and Monitoring experience along with Trouble-shooting.
Good communication skills
Ability to multitask and quickly adapt to new processes and procedures in a timely manner.
Works independently with general guidance.
Continuously learn and adapt. Demonstrated ability to learn new tools, process and technologies.
Communicates effectively and clearly across audiences (business partner, internal and external service providers)
Take ownership – Demonstrates sense of commitment to work. Is dependable and conscientiously follows through on commitments.
Desired Skills
ITIL V3 Foundations certification.
Networking basics.
Scripting knowledge
Work Timings:
Timings: 06:30 AM to 15:30 & 10:30 to 19:30 IST
Weekend Offs : Rotational
Job Location: Gurugram

Learn more about this role"
790,https://www.glassdoor.co.in/partner/jobListing.htm?pos=104&ao=140609&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_110226ba&cb=1585919717711&jobListingId=3357200971,System Engineer,Regalix, – Bengaluru,"Work location: Bengaluru

Required Experience: 2 to 5 years

Position: Immediate Joining

Process: Technical Support, IT Help Desk, Troubleshooting, Hardware Software and Networking Process

Shift: Rotational Shifts

Technical Skills:
Experience handling Cloud-based Voice Infra - Seimens, Cisco, Avaya
Experience working with Linux server operating systems including CentOS and Redhat
General System Administration expertise
Understanding of LAN/WAN Network (Switches, Router & Firewall/UTM)
Hands-on expertise on DNS, DHCP, TCP/IP, Routers
Ability to troubleshoot network issues - LAN & Wireless
Experience handling enterprise-level anti-virus, intrusion detection
Experience handling Windows Desktop support with knowledge of Active Directory
Understanding of SaaS, AWS, GCP, Azure Production Support, ITIL workflow"
791,https://www.glassdoor.co.in/partner/jobListing.htm?pos=129&ao=437149&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_c224a81b&cb=1585919717732&jobListingId=3517084996,Big Data Analytics Systems Engineer,Intel, – Bengaluru,"Job Description

Hands on Experience with managing and supporting MySQL, VMWare, Kubernetes, Docker, Kerberos secure Hadoop

AWS or Azure experience is a must

An excellent opportunity awaits an individual who is interested in joining the growing and strategically important Big Data & Analytics team. As a Big Data Systems Engineer you will be responsible for interfacing with customers and technical peers from around the globe working to deliver the next generation of Business Intelligence/Big Data solutions.

Your responsibilities include:
Leading engineering projects, performing HW/SW integration or support services for enterprise Linux platforms following IT standard lifecycle management practices.

Linux Server administration, installation, design and troubleshooting

Provides day to day production support of Hadoop infrastructure including:
Implement new Hadoop hardware infrastructure, Cluster maintenance, platform support and maintenance
Cluster Monitoring and Troubleshooting, Hadoop Cluster capacity planning, Design, implement and maintain security and Manage and review data backups

Responding to customer/client requests.

On Call will be required.

Qualifications

Required:
You should possess a Bachelor of Science degree and a strong IT background and experience in the following areas:
4+ years of experience in server hardware, system components, performance and system monitoring
3+ years installing, configuring and supporting open source Linux operating systems (Redhat 7+) and hardware in an enterprise environment.
Hands on Experience with managing and supporting MySQL, VMWare, Kubernetes, Docker, Kerberos secure Hadoop
Strong scripting expertise in one or more of the following: Python, BASH, PERL, SQL
Self-starter and ability to learn new technologies with minimal guidance
Innovative thinker and team player.

Preferred:
Hands on experience with the Hadoop stack (Cloudera ecosystem) will be a plus
Knowledge of NoSQL platforms (HBase) will be a plus
Automation experience with Ansible or other deployment management tools
Hands on experience with opens source monitoring tools including; Nagios, Ganglia, Prometheus will be a plus
Basic network knowledge - LAN/WAN concepts, DNS, Secure Enclave configuration

Candidate should be well organized, familiar with IT data center and lab operations, demonstrate solid written and verbal communications skills, and be able to interpret technical designs and business requirements.

Candidate should also possess good analytical and problem solving skills, be able to write and troubleshoot Linux scripts which drive operational efficiencies or automation in support of operational excellence.

Candidate should have a basic understanding of system architecture and processes used to perform to land, configure, tune and monitor enterprise class servers in a remote data center environment.

Familiarity with Agile/DevOps and IT processes required in order to deploy solutions, troubleshoot problems as part of integration for customers.

Inside this Business Group

Intel's Information Technology Group (IT) designs, deploys and supports the information technology architecture and hardware/software applications for Intel. This includes the LAN, WAN, telephony, data centers, client PCs, backup and restore, and enterprise applications. IT is also responsible for e-Commerce development, data hosting and delivery of Web content and services.

Legal Disclaimer:
Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status.

It has come to our notice that some people have received fake job interview letters ostensibly issued by Intel, inviting them to attend interviews in Intel’s offices for various positions and further requiring them to deposit money to be eligible for the interviews. We wish to bring to your notice that these letters are not issued by Intel or any of its authorized representatives. Hiring at Intel is based purely on merit and Intel does not ask or require candidates to deposit any money. We would urge people interested in working for Intel, to apply directly at www.jobs.intel.com and not fall prey to unscrupulous elements."
792,https://www.glassdoor.co.in/partner/jobListing.htm?pos=202&ao=134080&s=58&guid=00000171402ebc11bf8d675d79ea5ca2&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_1ad4eaf5&cb=1585919737058&jobListingId=3546131863,Apps Systems Engineer 5,Wells Fargo, – Hyderabad,"About Enterprise Global Services Enterprise Global Services (EGS) enables global talent capabilities for Wells Fargo Bank NA., by supporting over half of Wells Fargo's business lines and staff functions across Technology, Business Services, Risk Services and Knowledge Services. EGS operates in Hyderabad, Bengaluru and Chennai in India and in Manila, Philippines. Learn more about EGS at our International Careers website. Department Overview Payments, Virtual Solutions, and Innovation /Community Bank Technology (PVSI/CBT) within the Enterprise Information Technology business provides strategic technology solutions to the both the PVSI and Community Banking lines of business, including application design, development, and support. It also helps CBT PVSI CIO group in transforming the technology organization. This includes collaborating with Risk Management, Enterprise Architecture, Strategy, Shared Service and Infrastructure teams. About The Role: Senior Java Engineer with good Design, hands on development & technical skills along with good interpersonal skills Responsibilities: Build efficient and high performing solutions to meet the business requirements Participate effectively in the entire software development life cycle Define and Design solutions to meet the business and strategic requirements Organize, lead and motivate development resources to meet expected deliverables and quality standards across multiple releases Provides technical direction to the project team and perform code reviews Collaborate with team to design, develop, test and refine deliverables that meet the objectives Handling all production support escalations and EACO calls during India day hours Motivate team members and promote a strong sense of support, ownership and urgency Facilitate communications within the team and facilitate knowledge sharing amongst the team and other personnel. Collaborate with Product Managers, System Architects, Analysts and any other stakeholders as needed Define & Execute the test strategy across the consumer banking applications Essential Qualification Core skills 8 to 11 years Java/J2EE Web Application Development, Spring (Core, MVC, AOP, Batch), Web Services (REST, SOAP etc.), Kafka (streaming technologies),integration technologies, Cloud Technologies (AWS/PCF), Microservices & knowledge on Oracle, MongoDB database. Strong in OOAD, Multi-threaded application development, design and implementation of web applications, Design Patterns Product & Design Knowledge - Experience with Product Development, Large Enterprise Scale Integrations (preferably in design/development of customer facing large enterprise applications) Experience in Consumer Banking or any complex middleware applications API - driven development - Experience working with remote data via SOAP, REST and JSON. Experience with Applications Performance Tuning, Scaling, Security, Resiliency Best Practices Hands on experience in delivering high value projects in Agile (SCRUM) methodology using preferably JIRA tool. Unit Testing (JUnit preferred)/ TDD - Scripting & Automated Testing, Continuous Integration and deployment (Jenkins) Good business communication skills in English System Knowledge & Analysis Problem solving & critical thinking Desired Qualifications Experience in Behavioral Driven Development (BDD) & Domain Driven Development (DDD) Certification in AWS Associate level / Pivotal Cloud Foundry (PCF) developer 47577"
793,https://www.glassdoor.co.in/partner/jobListing.htm?pos=103&ao=437149&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_df2b921a&cb=1585919717711&jobListingId=3545759970,System Engineer,Collasys Global Services LLP, – India,"Job Description :
Familiar with Linux or any other POSIX OS Concepts.

Experienced with QNX and Linux OS systems

Experienced with QNX/Linux OS monitoring and troubleshooting

Familiar with QNX/Linux OS device driver concepts

Experienced with any OS graphic frameworks

Experienced with ARM based embedded systems

Experienced with target debugging using JTAG or gdb

Familiar with virtualization/hypervisors
00-8.00 Years
Bachelors/ Degree"
794,https://www.glassdoor.co.in/partner/jobListing.htm?pos=118&ao=140609&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_64979287&cb=1585919717723&jobListingId=3484044283,Senior System Engineer - IN4,Walmart, – Bengaluru,"Company Summary:

If youre thinking scale, thinking big and dont stop there; then join us. At Walmart Labs Bengaluru, we not only innovate, but we also enable transformations across stores and different channels for the Walmart experience. Every week, more than 260 million customers and members visit our 11695 stores under 69 banners in 28 countries and e-commerce websites in 10 countries. Walmart is simply the largest retail business in the world with last fiscal year revenues of approximately $500 billion and 2.3 million employees worldwide, And, we also happen to be number one in Fortune 500 list.

Global Cloud Platform (Strati):

Walmart's Global Cloud Platform codenamed Strati - team helps thousands of developers save time and code better so that millions of Walmart associates can support hundreds of millions of customers to save money and live better.

Strati delivers cloud-native capabilities for Walmart globally. We automate workloads in mega cloud environments, as well as micro cloud environments. We enable innovation and provide the platform that our business partners need. We deliver best-in-class vendor agnostic public, private, and hybrid cloud environments. Developers are rapidly making the transition to our ubiquitous application foundation along with its managed services offerings to create business impacting solutions at scale.

We sustain millions of transactions per second, process petabytes of data, and enable tens of thousands of production deployments per day. We simplify the complexities of scale and unify the software development for all aspects of business, digital and physical, providing and fostering the cloud-native computing culture across Walmart.

Your Opportunity

As a Strati Managed Log Search Platform (MLS-P) team member, youll have the opportunity to conceptualise, architect, design, develop/build and manage one of the largest *managed* log search platforms for the whole of Walmart Omni channel (e-commerce and store) applications. This highly scalable distributed system is built using enterprise products and homegrown subsystems allowing developers to interactively search, triage and diagnose their applications. Your opportunity will be, ultimately, to contribute in all aspects of Managed Log Search platform deliverables which is DevOps.

Your Responsibilities

As a Senior System Engineer MLS-P @WalmartLabs, you will:

· Work on a Highly scalable and available centralised logging platform (MLS-P) comprising Splunk and other subsystems.

· Be a subject matter expert with DevOps mindset to develop and operate this service offering

· Drive Proof of Concept (POC) and Proof of Technology (POT) evaluations

· Work extensively on automation of distributed clusters, data pipelines, application on-boarding, etc. following Infrastructure as code (IaC) principles.

· Work with internal stakeholders across Walmart, following scrum practice

· Contribute to deliverables as a SME in platform DevOps and Splunk

· Develop, integrate and automate platform modules/workflows

· Build and deploy Splunk clusters across Azure, Openstack and K8s

· Triage and work on highly complex issues with broad technical or strategic implications

· Drive internal proof of concept initiatives. When needed, quickly design and implement a prototype with detailed architecture.

Our Ideal candidate

· Experienced technologist with 7+ years of experience with expertise in the following:

o Hands-on coding experience in: Python (preferred), bash, Ruby etc.

o In-depth knowledge with hands-on experience on:

Centralised Logging platform solutions: Splunk (Preferred) ELK, etc.

Infrastructure automation: Ansible, Terraform, Puppet and Chef

Containers: Kubernetes/Docker

Telemetry solutions: Instrumentation and monitoring

o Extensive experience in architecture design and development of large-scale platforms.

o Experience in developing solutions which are at scale

o Strong at identifying problems, solving complex problems with simple solutions.

o Result driven, self-motivated, customer centric, and a strong learning mindset, with a good understanding of related technologies.

o Bachelor's degree in Computer Science or related technical discipline."
795,https://www.glassdoor.co.in/partner/jobListing.htm?pos=127&ao=4120&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_6501920a&cb=1585919717730&jobListingId=3280473258,Lead System Engineer - Bots Team,Freshworks, – Bengaluru,"Profile: Lead Software (System) Engineers

Freshworks is a business software company and is driven by data, automation and bots. If you are in the software engineering with a knack for building scalable and highly available systems, this is an amazing place to be.

About us

We (Bots) are a team of engineers with diverse skills who envision, develop, and manage the systems and workflows that empowers Freshworks' Customer Engagement Platform to be automated, data aware and contextual. We're solving problems like:
What is the best way to engage and support a user throughout his/her life cycle?
How can we help Human Agent collaborate more with a Bot to be more process driven and productive?
How do we build robust and extendible workflow engine to convert a business process into a bot?
How can we build a channel/ language agnostic Bot platform that can run equally well for text and voice?
How to enable business users to take informative and proactive measures to be on top of their sales and services?
Given Freshworks' is a rare combination of an exceptional team of designers, engineers, data scientists, ML engineers, and a company-wide appreciation for the benefits of ML/AI/Bots, a huge opportunity is knocking at the door.

About You

Applied Software Engineering at scale is a new field, so chances are, you won't have years and years of experience doing it. If you're passionate about combining your talents with ours to tame this frontier, you might be the one we are looking for. You're likely to make us better as a team if you possess one of these talents:
Engineering Degree in Computer Science or related field with 6+ years of impactful and enriching work experience
Proven software engineering skills in Java, J2EE
Direct experience with MySQL, Spring, Java Script, jQuery etc.
Hands-on experience with cloud frameworks such as AWS
Excited about building robust, scalable and channel agnostic Bot Framework
Team player yet can contribute with minimal supervision
Submit Your Application

You have successfully applied

You have errors in applying

Apply With Resume


First Name


Middle Name

Last Name


Email


Mobile

Phone

Social Network and Web Links

Provide us with links to see some of your work (Git/ Dribble/ Behance/ Pinterest/ Blog/ Medium)

+

Cover Letter

Attach a file"
796,https://www.glassdoor.co.in/partner/jobListing.htm?pos=124&ao=437149&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_73f809f0&cb=1585919717728&jobListingId=3484038617,System Engineer in Pune Chakan,Precision Techserve Private Limited, – Pune,"Explore Career opportunities at Precision Group.

Immediate Job opportunity for System Engineer in Pune (Chakan Location).

JOB DESCRIPTIONS:
Designation System Engineer / Sr. System Engineer.

Role End user Support.

Nature of Job Permanent.

Education Any degree (B.E / B.Tech Any specialization).

Language English

Notice Period Immediate joining (or) within 15 days.

Job Profile:
The ideal candidate will be responsible for monitoring, maintenance and support of our Windows Server 2008/12 environments, evaluation of new applications, and rollout.

Plan, install and maintain systems software to ensure a secure and efficient data processing environment.

Expertise in Windows Active Directory, DNS, DHCP, Group Policy, File and Print Services, Terminal Services and backup.

Candidates must have good analytical skills and able to troubleshoot methodically.

Perform system performance monitoring and tuning, participate in capacity planning and systems configuration; make recommendations on hardware and software enhancements to fine tune or update the regional operating environment.

Provide technical support to both systems operation support and data center operations personnel.

Level 2 & 3 support for high critical business applications.

Handle L2 escalated break fix and change requests.

AD users/groups, GPO, Replication (SYSVOL, DFRS), Print/File servers etc
Strong written and communication skills and experience with documenting procedures.
Keyskills
Terminal Services
Windows Server
Windows Active Directory
GPO
Technical Support
DNS
System Engineering
End User Support
Group Policy
DHCP
Desired Candidate Profile
Please refer to the Job description above

Education-

UG:Any Graduate

PG:Post Graduation Not Required

Doctorate:Doctorate Not Required

Company Profile

Precision Techserve Private Limited

Established in 1996, Precision provides Biometric, IoT, Cloud & Systems Integration solutions and IT Infrastructure Management Services. Precision adopts a consulting approach to address the needs of clients and has a very strong R&D and IP creation focus. With a PAN India presence and a 2400+ strong team of experienced and skilled certified pre-sales, sales & technical personnel, Precision strives to deliver value to its clients, leading to the creation of a large and loyal base of delighted customers.
View Contact Details
+

Salary

INR 1,50,000 - 2,00,000 PA.

Industry

IT-Hardware & Networking

Functional Area

IT Hardware, Technical Support, Telecom Engineering

Role Category

Technical Support

Role

Customer Support Engineer/Technician

Employment Type

Full Time, Permanent

Apply
Recruiter Name:Prem KumarContact Company:Precision Techserve Private Limited"
797,https://www.glassdoor.co.in/partner/jobListing.htm?pos=120&ao=4120&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_b8fa7016&cb=1585919717724&jobListingId=3280473604,System Engineer - Bots Team,Freshworks, – Bengaluru,"Profile: Software (System) Engineers

Freshworks is a business software company and is driven by data, automation and bots. If you are in the software engineering with a knack for building scalable and highly available systems, this is an amazing place to be.

About us

We (Bots) are a team of engineers with diverse skills who envision, develop, and manage the systems and workflows that empowers Freshworks' Customer Engagement Platform to be automated, data aware and contextual. We're solving problems like:
What is the best way to engage and support a user throughout his/her life cycle?
How can we help Human Agent collaborate more with a Bot to be more process driven and productive?
How do we build robust and extendible workflow engine to convert a business process into a bot?
How can we build a channel/ language agnostic Bot platform that can run equally well for text and voice?
How to enable business users to take informative and proactive measures to be on top of their sales and services?
Given Freshworks' is a rare combination of an exceptional team of designers, engineers, data scientists, ML engineers, and a company-wide appreciation for the benefits of ML/AI/Bots, a huge opportunity is knocking at the door.

About You

Applied Software Engineering at scale is a new field, so chances are, you won't have years and years of experience doing it. If you're passionate about combining your talents with ours to tame this frontier, you might be the one we are looking for. You're likely to make us better as a team if you possess one of these talents:
Engineering Degree in Computer Science or related field with 3+ years of impactful and enriching work experience
Proven software engineering skills in Java, J2EE
Direct experience with MySQL, Spring, Java Script, jQuery etc.
Hands-on experience with cloud frameworks such as AWS
Excited about building robust, scalable and channel agnostic Bot Framework
Team player yet can contribute with minimal supervision
Submit Your Application

You have successfully applied

You have errors in applying

Apply With Resume


First Name


Middle Name

Last Name


Email


Mobile

Phone

Social Network and Web Links

Provide us with links to see some of your work (Git/ Dribble/ Behance/ Pinterest/ Blog/ Medium)

+

Cover Letter

Attach a file"
798,https://www.glassdoor.co.in/partner/jobListing.htm?pos=105&ao=4120&s=58&guid=00000171402e708290531b4c9b5a23c6&src=GD_JOB_AD&t=SR&extid=1&exst=&ist=L&ast=L&vt=w&slr=true&cs=1_9efa38d5&cb=1585919717712&jobListingId=3483831557,System Engineer,Wafer Space, – Bengaluru,"Experience: 4 - 7 yrs
Qualification: B.E / B. Tech / M.E / M. Tech

Good to have:
ASPICE process know-how
26262 process know-how
IREB certification
Agile/SCRUM
Desired Skills and Experience-
Requirements Engineering experience in Automotive domain (Powertrain/ADAS/B&S etc)
Interact with end customer and analyze requirements
SFMEA, Specification preparation, DOORs
Trained in system engineering methods
Good overview of software architecture
Apply"
